0,26,40,34.0,97.0,1.791736114
"(26, 45)","(45, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)","(24, 48)","(48, 24)"
"[41.95504461424082, 1.7072158779795918]","[41.07654077476082, 1.5636694989795918]","[41.07343523560082, 1.5632308635050156]","[41.070329696440815, 1.5627922280304394]","[41.06722415728081, 1.5623535925558631]","[41.06411861812081, 1.561914957081287]","[41.061013078960805, 1.5614763216067107]","[41.0579075398008, 1.5610376861321344]","[41.0548020006408, 1.5605990506575582]","[41.051696461480795, 1.560160415182982]","[41.04859092232079, 1.5597217797084058]","[41.04548538316079, 1.5592831442338295]","[41.042379844000784, 1.5588445087592533]","[41.03927430484078, 1.558405873284677]","[41.03616876568078, 1.5579672378101008]","[41.033063226520774, 1.5575286023355246]","[41.02995768736077, 1.5570899668609484]","[41.02685214820077, 1.5566513313863721]","[41.023746609040764, 1.556212695911796]","[41.02064106988076, 1.5557740604372197]","[41.01753553072076, 1.5553354249626434]","[41.01442999156075, 1.5548967894880672]","[41.01132445240075, 1.554458154013491]","[41.008218913240746, 1.5540195185389147]","[41.00511337408074, 1.5535808830643385]","[41.00200783492074, 1.5531422475897623]","[40.998902295760736, 1.552703612115186]","[40.99579675660073, 1.5522649766406098]","[40.99269121744073, 1.5518263411660336]","[40.989585678280726, 1.5513877056914573]","[40.98648013912072, 1.550949070216881]","[40.98337459996072, 1.5505104347423049]","[40.980269060800715, 1.5500717992677286]","[40.97716352164071, 1.5496331637931524]","[40.97405798248071, 1.5491945283185762]","[40.970952443320705, 1.548755892844]","[40.9678469041607, 1.5483172573694237]","[40.9647413650007, 1.5478786218948475]","[40.961635825840695, 1.5474399864202713]","[40.95853028668069, 1.547001350945695]","[40.95542474752069, 1.5465627154711188]","[40.952319208360684, 1.5461240799965426]","[40.94921366920068, 1.5456854445219663]","[40.94610813004068, 1.54524680904739]","[40.943002590880674, 1.5448081735728139]","[40.93989705172067, 1.5443695380982376]","[40.93679151256067, 1.5439309026236614]","[40.933685973400664, 1.5434922671490852]","[40.93058043424066, 1.543053631674509]","[40.92747489508066, 1.5426149961999327]","[40.92436935592065, 1.5421763607253565]","[40.92126381676065, 1.5417377252507802]","[40.91815827760065, 1.541299089776204]","[40.91505273844064, 1.5408604543016278]","[40.91194719928064, 1.5404218188270515]","[40.908841660120636, 1.5399831833524753]","[40.90573612096063, 1.539544547877899]","[40.90263058180063, 1.5391059124033228]","[40.899525042640626, 1.5386672769287466]","[40.89641950348062, 1.5382286414541704]","[40.89331396432062, 1.5377900059795941]","[40.890208425160615, 1.537351370505018]","[40.88710288600061, 1.5369127350304417]","[40.88399734684061, 1.5364740995558654]","[40.880891807680605, 1.5360354640812892]","[40.8777862685206, 1.535596828606713]","[40.8746807293606, 1.5351581931321368]","[40.871575190200595, 1.5347195576575605]","[40.86846965104059, 1.5342809221829843]","[40.86536411188059, 1.533842286708408]","[40.862258572720584, 1.5334036512338318]","[40.85915303356058, 1.5329650157592556]","[40.85604749440058, 1.5325263802846794]","[40.852941955240574, 1.5320877448101031]","[40.84983641608057, 1.531649109335527]","[40.84673087692057, 1.5312104738609507]","[40.843625337760564, 1.5307718383863744]","[40.84051979860056, 1.5303332029117982]","[40.83741425944056, 1.529894567437222]","[40.83430872028055, 1.5294559319626457]","[40.83120318112055, 1.5290172964880695]","[40.82809764196055, 1.5285786610134933]","[40.82499210280054, 1.528140025538917]","[40.82188656364054, 1.5277013900643408]","[40.818781024480536, 1.5272627545897646]","[40.81567548532053, 1.5268241191151883]","[40.81256994616053, 1.526385483640612]","[40.809464407000526, 1.5259468481660359]","[40.80635886784052, 1.5255082126914596]","[40.80325332868052, 1.5250695772168834]","[40.800147789520516, 1.5246309417423072]","[40.79704225036051, 1.524192306267731]","[40.79393671120051, 1.5237536707931547]","[40.790831172040505, 1.5233150353185785]","[40.7877256328805, 1.5228763998440022]","[40.7846200937205, 1.522437764369426]","[40.781514554560495, 1.5219991288948498]","[40.77840901540049, 1.5215604934202736]","[40.77530347624049, 1.5211218579456973]","[40.772197937080485, 1.520683222471121]","[40.76909239792048, 1.5202445869965449]","[40.76598685876048, 1.5198059515219686]","[40.762881319600474, 1.5193673160473924]","[40.75977578044047, 1.5189286805728162]","[40.75667024128047, 1.51849004509824]","[40.753564702120464, 1.5180514096236637]","[40.75045916296046, 1.5176127741490875]","[40.74735362380046, 1.5171741386745112]","[40.744248084640454, 1.516735503199935]","[40.74114254548045, 1.5162968677253588]","[40.73803700632045, 1.5158582322507825]","[40.73493146716044, 1.5154195967762063]","[40.73182592800044, 1.51498096130163]","[40.728720388840436, 1.5145423258270538]","[40.72561484968043, 1.5141036903524776]","[40.72250931052043, 1.5136650548779014]","[40.719403771360426, 1.5132264194033251]","[40.71629823220042, 1.512787783928749]","[40.71319269304042, 1.5123491484541727]","[40.710087153880416, 1.5119105129795964]","[40.70698161472041, 1.5114718775050202]","[40.70387607556041, 1.511033242030444]","[40.700770536400405, 1.5105946065558677]","[40.6976649972404, 1.5101559710812915]","[40.6945594580804, 1.5097173356067153]","[40.691453918920395, 1.509278700132139]","[40.68834837976039, 1.5088400646575628]","[40.68524284060039, 1.5084014291829866]","[40.682137301440385, 1.5079627937084104]","[40.67903176228038, 1.5075241582338341]","[40.67592622312038, 1.507085522759258]","[40.672820683960374, 1.5066468872846817]","[40.66971514480037, 1.5062082518101054]","[40.66660960564037, 1.5057696163355292]","[40.663504066480364, 1.505330980860953]","[40.66039852732036, 1.5048923453863767]","[40.65729298816036, 1.5044537099118005]","[40.654187449000354, 1.5040150744372243]","[40.65108190984035, 1.503576438962648]","[40.64797637068035, 1.5031378034880718]","[40.64487083152034, 1.5026991680134956]","[40.64176529236034, 1.5022605325389193]","[40.638659753200336, 1.501821897064343]","[40.63555421404033, 1.5013832615897669]","[40.63244867488033, 1.5009446261151906]","[40.629343135720326, 1.5005059906406144]","[40.62623759656032, 1.5000673551660382]","[40.62313205740032, 1.499628719691462]","[40.620026518240316, 1.4991900842168857]","[40.61692097908031, 1.4987514487423095]","[40.61381543992031, 1.4983128132677332]","[40.610709900760305, 1.497874177793157]","[40.6076043616003, 1.4974355423185808]","[40.6044988224403, 1.4969969068440045]","[40.601393283280295, 1.4965582713694283]","[40.59828774412029, 1.496119635894852]","[40.59518220496029, 1.4956810004202759]","[40.592076665800285, 1.4952423649456996]","[40.58897112664028, 1.4948037294711234]","[40.58586558748028, 1.4943650939965472]","[40.582760048320274, 1.493926458521971]","[40.57965450916027, 1.4934878230473947]","[40.57654897000027, 1.4930491875728185]","[40.573443430840264, 1.4926105520982422]","[40.57033789168026, 1.492171916623666]","[40.56723235252026, 1.4917332811490898]","[40.564126813360254, 1.4912946456745135]","[40.56102127420025, 1.4908560101999373]","[40.55791573504025, 1.490417374725361]","[40.55481019588024, 1.4899787392507848]","[40.55170465672024, 1.4895401037762086]","[40.54859911756024, 1.4891014683016324]","[40.54549357840023, 1.4886628328270561]","[40.54238803924023, 1.48822419735248]","[40.539282500080226, 1.4877855618779037]","[40.53617696092022, 1.4873469264033274]","[40.53307142176022, 1.4869082909287512]","[40.529965882600216, 1.486469655454175]","[40.52686034344021, 1.4860310199795987]","[40.52375480428021, 1.4855923845050225]","[40.520649265120205, 1.4851537490304463]","[40.5175437259602, 1.48471511355587]","[40.5144381868002, 1.4842764780812938]","[40.511332647640195, 1.4838378426067176]","[40.50822710848019, 1.4833992071321414]","[40.50512156932019, 1.4829605716575651]","[40.502016030160185, 1.4825219361829889]","[40.49891049100018, 1.4820833007084127]","[40.49580495184018, 1.4816446652338364]","[40.492699412680174, 1.4812060297592602]","[40.48959387352017, 1.480767394284684]","[40.48648833436017, 1.4803287588101077]","[40.483382795200164, 1.4798901233355315]","[40.48027725604016, 1.4794514878609553]","[40.47717171688016, 1.479012852386379]","[40.474066177720154, 1.4785742169118028]","[40.47096063856015, 1.4781355814372266]","[40.46785509940015, 1.4776969459626503]","[40.46474956024014, 1.477258310488074]","[40.46164402108014, 1.4768196750134979]","[40.45853848192014, 1.4763810395389216]","[40.45543294276013, 1.4759424040643454]","[40.45232740360013, 1.4755037685897692]","[40.449221864440126, 1.475065133115193]","[40.44611632528012, 1.4746264976406167]","[40.44301078612012, 1.4741878621660405]","[40.439905246960116, 1.4737492266914642]","[40.43679970780011, 1.473310591216888]","[40.43369416864011, 1.4728719557423118]","[40.430588629480106, 1.4724333202677355]","[40.4274830903201, 1.4719946847931593]","[40.4243775511601, 1.471556049318583]","[40.421272012000095, 1.4711174138440068]","[40.41816647284009, 1.4706787783694306]","[40.41506093368009, 1.4702401428948544]","[40.411955394520085, 1.4698015074202782]","[40.40884985536008, 1.469362871945702]","[40.40574431620008, 1.4689242364711257]","[40.402638777040075, 1.4684856009965495]","[40.39953323788007, 1.4680469655219732]","[40.39642769872007, 1.467608330047397]","[40.393322159560064, 1.4671696945728208]","[40.39021662040006, 1.4667310590982445]","[40.38711108124006, 1.4662924236236683]","[40.384005542080054, 1.465853788149092]","[40.38090000292005, 1.4654151526745158]","[40.37779446376005, 1.4649765171999396]","[40.37468892460004, 1.4645378817253634]","[40.37158338544004, 1.4640992462507871]","[40.36847784628004, 1.463660610776211]","[40.36537230712003, 1.4632219753016347]","[40.36226676796003, 1.4627833398270584]","[40.359161228800026, 1.4623447043524822]","[40.35605568964002, 1.461906068877906]","[40.35295015048002, 1.4614674334033297]","[40.349844611320016, 1.4610287979287535]","[40.34673907216001, 1.4605901624541773]","[40.34363353300001, 1.460151526979601]","[40.340527993840006, 1.4597128915050248]","[40.33742245468, 1.4592742560304486]","[40.33431691552, 1.4588356205558723]","[40.331211376359995, 1.4583969850812961]","[40.32810583719999, 1.4579583496067199]","[40.32500029803999, 1.4575197141321437]","[40.321894758879985, 1.4570810786575674]","[40.31878921971998, 1.4566424431829912]","[40.31568368055998, 1.456203807708415]","[40.312578141399975, 1.4557651722338387]","[40.30947260223997, 1.4553265367592625]","[40.30636706307997, 1.4548879012846863]","[40.303261523919964, 1.45444926581011]","[40.30015598475996, 1.4540106303355338]","[40.29705044559996, 1.4535719948609576]","[40.293944906439954, 1.4531333593863813]","[40.29083936727995, 1.452694723911805]","[40.28773382811995, 1.4522560884372289]","[40.284628288959944, 1.4518174529626526]","[40.28152274979994, 1.4513788174880764]","[40.27841721063994, 1.4509401820135002]","[40.27531167147993, 1.450501546538924]","[40.27220613231993, 1.4500629110643477]","[40.269100593159926, 1.4496242755897715]","[40.26599505399992, 1.4491856401151952]","[40.26288951483992, 1.448747004640619]","[40.259783975679916, 1.4483083691660428]","[40.25667843651991, 1.4478697336914665]","[40.25357289735991, 1.4474310982168903]","[40.250467358199906, 1.446992462742314]","[40.2473618190399, 1.4465538272677378]","[40.2442562798799, 1.4461151917931616]","[40.241150740719895, 1.4456765563185854]","[40.23804520155989, 1.4452379208440091]","[40.23493966239989, 1.444799285369433]","[40.231834123239885, 1.4443606498948567]","[40.22872858407988, 1.4439220144202805]","[40.22562304491988, 1.4434833789457042]","[40.222517505759875, 1.443044743471128]","[40.21941196659987, 1.4426061079965518]","[40.21630642743987, 1.4421674725219755]","[40.213200888279864, 1.4417288370473993]","[40.21009534911986, 1.441290201572823]","[40.20698980995986, 1.4408515660982468]","[40.203884270799854, 1.4404129306236706]","[40.20077873163985, 1.4399742951490944]","[40.19767319247985, 1.4395356596745181]","[40.194567653319844, 1.439097024199942]","[40.19146211415984, 1.4386583887253657]","[40.18835657499984, 1.4382197532507894]","[40.18525103583983, 1.4377811177762132]","[40.18214549667983, 1.437342482301637]","[40.17903995751983, 1.4369038468270607]","[40.17593441835982, 1.4364652113524845]","[40.17282887919982, 1.4360265758779083]","[40.169723340039816, 1.435587940403332]","[40.16661780087981, 1.4351493049287558]","[40.16351226171981, 1.4347106694541796]","[40.160406722559806, 1.4342720339796033]","[40.1573011833998, 1.4338333985050271]","[40.1541956442398, 1.4333947630304509]","[40.151090105079795, 1.4329561275558746]","[40.14798456591979, 1.4325174920812984]","[40.14487902675979, 1.4320788566067222]","[40.141773487599785, 1.431640221132146]","[40.13866794843978, 1.4312015856575697]","[40.13556240927978, 1.4307629501829935]","[40.132456870119775, 1.4303243147084173]","[40.12935133095977, 1.429885679233841]","[40.12624579179977, 1.4294470437592648]","[40.123140252639764, 1.4290084082846886]","[40.12003471347976, 1.4285697728101123]","[40.11692917431976, 1.428131137335536]","[40.113823635159754, 1.4276925018609599]","[40.11071809599975, 1.4272538663863836]","[40.10761255683975, 1.4268152309118074]","[40.104507017679744, 1.4263765954372312]","[40.10140147851974, 1.425937959962655]","[40.09829593935974, 1.4254993244880787]","[40.09519040019973, 1.4250606890135025]","[40.09208486103973, 1.4246220535389262]","[40.08897932187973, 1.42418341806435]","[40.08587378271972, 1.4237447825897738]","[40.08276824355972, 1.4233061471151975]","[40.079662704399716, 1.4228675116406213]","[40.07655716523971, 1.422428876166045]","[40.07345162607971, 1.4219902406914688]","[40.070346086919706, 1.4215516052168926]","[40.0672405477597, 1.4211129697423164]","[40.0641350085997, 1.4206743342677401]","[40.061029469439696, 1.420235698793164]","[40.05792393027969, 1.4197970633185877]","[40.05481839111969, 1.4193584278440114]","[40.051712851959685, 1.4189197923694352]","[40.04860731279968, 1.418481156894859]","[40.04550177363968, 1.4180425214202828]","[40.042396234479675, 1.4176038859457065]","[40.03929069531967, 1.4171652504711303]","[40.03618515615967, 1.416726614996554]","[40.033079616999665, 1.4162879795219778]","[40.02997407783966, 1.4158493440474016]","[40.02686853867966, 1.4154107085728254]","[40.023762999519654, 1.4149720730982491]","[40.02065746035965, 1.414533437623673]","[40.01755192119965, 1.4140948021490967]","[40.014446382039644, 1.4136561666745204]","[40.01134084287964, 1.4132175311999442]","[40.00823530371964, 1.412778895725368]","[40.00512976455963, 1.4123402602507917]","[40.00202422539963, 1.4119016247762155]","[39.99891868623963, 1.4114629893016393]","[39.99581314707962, 1.411024353827063]","[39.99270760791962, 1.4105857183524868]","[39.989602068759616, 1.4101470828779106]","[39.98649652959961, 1.4097084474033343]","[39.98339099043961, 1.409269811928758]","[39.980285451279606, 1.4088311764541819]","[39.9771799121196, 1.4083925409796056]","[39.9740743729596, 1.4079539055050294]","[39.970968833799596, 1.4075152700304532]","[39.96786329463959, 1.407076634555877]","[39.96475775547959, 1.4066379990813007]","[39.961652216319585, 1.4061993636067245]","[39.95854667715958, 1.4057607281321483]","[39.95544113799958, 1.405322092657572]","[39.952335598839575, 1.4048834571829958]","[39.94923005967957, 1.4044448217084196]","[39.94612452051957, 1.4040061862338433]","[39.943018981359565, 1.403567550759267]","[39.93991344219956, 1.4031289152846909]","[39.93680790303956, 1.4026902798101146]","[39.933702363879554, 1.4022516443355384]","[39.93059682471955, 1.4018130088609622]","[39.92749128555955, 1.401374373386386]","[39.924385746399544, 1.4009357379118097]","[39.92128020723954, 1.4004971024372335]","[39.91817466807954, 1.4000584669626572]","[39.915069128919534, 1.399619831488081]","[39.91196358975953, 1.3991811960135048]","[39.90885805059953, 1.3987425605389285]","[39.90575251143952, 1.3983039250643523]","[39.90264697227952, 1.397865289589776]","[39.899541433119516, 1.3974266541151998]","[39.89643589395951, 1.3969880186406236]","[39.89333035479951, 1.3965493831660474]","[39.890224815639506, 1.3961107476914711]","[39.8871192764795, 1.395672112216895]","[39.8840137373195, 1.3952334767423187]","[39.880908198159496, 1.3947948412677424]","[39.87780265899949, 1.3943562057931662]","[39.87469711983949, 1.39391757031859]","[39.871591580679485, 1.3934789348440138]","[39.86848604151948, 1.3930402993694375]","[39.86538050235948, 1.3926016638948613]","[39.862274963199475, 1.392163028420285]","[39.85916942403947, 1.3917243929457088]","[39.85606388487947, 1.3912857574711326]","[39.852958345719465, 1.3908471219965564]","[39.84985280655946, 1.3904084865219801]","[39.84674726739946, 1.389969851047404]","[39.843641728239454, 1.3895312155728277]","[39.84053618907945, 1.3890925800982514]","[39.83743064991945, 1.3886539446236752]","[39.834325110759444, 1.388215309149099]","[39.83121957159944, 1.3877766736745227]","[39.82811403243944, 1.3873380381999465]","[39.825008493279434, 1.3868994027253703]","[39.82190295411943, 1.386460767250794]","[39.81879741495943, 1.3860221317762178]","[39.81569187579942, 1.3855834963016416]","[39.81258633663942, 1.3851448608270653]","[39.80948079747942, 1.384706225352489]","[39.80637525831941, 1.3842675898779129]","[39.80326971915941, 1.3838289544033366]","[39.800164179999406, 1.3833903189287604]","[39.7970586408394, 1.3829516834541842]","[39.7939531016794, 1.382513047979608]","[39.790847562519396, 1.3820744125050317]","[39.78774202335939, 1.3816357770304555]","[39.78463648419939, 1.3811971415558792]","[39.781530945039385, 1.380758506081303]","[39.77842540587938, 1.3803198706067268]","[39.77531986671938, 1.3798812351321506]","[39.772214327559375, 1.3794425996575743]","[39.76910878839937, 1.379003964182998]","[39.76600324923937, 1.3785653287084219]","[39.762897710079365, 1.3781266932338456]","[39.75979217091936, 1.3776880577592694]","[39.75668663175936, 1.3772494222846932]","[39.753581092599354, 1.376810786810117]","[39.75047555343935, 1.3763721513355407]","[39.74737001427935, 1.3759335158609645]","[39.744264475119344, 1.3754948803863882]","[39.74115893595934, 1.375056244911812]","[39.73805339679934, 1.3746176094372358]","[39.734947857639334, 1.3741789739626595]","[39.73184231847933, 1.3737403384880833]","[39.72873677931933, 1.373301703013507]","[39.72563124015932, 1.3728630675389308]","[39.72252570099932, 1.3724244320643546]","[39.71942016183932, 1.3719857965897784]","[39.71631462267931, 1.3715471611152021]","[39.71320908351931, 1.371108525640626]","[39.710103544359306, 1.3706698901660497]","[39.7069980051993, 1.3702312546914734]","[39.7038924660393, 1.3697926192168972]","[39.700786926879296, 1.369353983742321]","[39.69768138771929, 1.3689153482677447]","[39.69457584855929, 1.3684767127931685]","[39.691470309399286, 1.3680380773185923]","[39.68836477023928, 1.367599441844016]","[39.68525923107928, 1.3671608063694398]","[39.682153691919275, 1.3667221708948636]","[39.67904815275927, 1.3662835354202874]","[39.67594261359927, 1.3658448999457111]","[39.672837074439265, 1.365406264471135]","[39.66973153527926, 1.3649676289965587]","[39.66662599611926, 1.3645289935219824]","[39.663520456959255, 1.3640903580474062]","[39.66041491779925, 1.36365172257283]","[39.65730937863925, 1.3632130870982537]","[39.654203839479244, 1.3627744516236775]","[39.65109830031924, 1.3623358161491013]","[39.64799276115924, 1.361897180674525]","[39.644887221999234, 1.3614585451999488]","[39.64178168283923, 1.3610199097253726]","[39.63867614367923, 1.3605812742507963]","[39.63557060451922, 1.36014263877622]","[39.63246506535922, 1.3597040033016439]","[39.62935952619922, 1.3592653678270676]","[39.62625398703921, 1.3588267323524914]","[39.62314844787921, 1.3583880968779152]","[39.620042908719206, 1.357949461403339]","[39.6169373695592, 1.3575108259287627]","[39.6138318303992, 1.3570721904541865]","[39.610726291239196, 1.3566335549796102]","[39.60762075207919, 1.356194919505034]","[39.60451521291919, 1.3557562840304578]","[39.601409673759186, 1.3553176485558815]","[39.59830413459918, 1.3548790130813053]","[39.59519859543918, 1.354440377606729]","[39.592093056279175, 1.3540017421321529]","[39.58898751711917, 1.3535631066575766]","[39.58588197795917, 1.3531244711830004]","[39.582776438799165, 1.3526858357084242]","[39.57967089963916, 1.352247200233848]","[39.57656536047916, 1.3518085647592717]","[39.573459821319155, 1.3513699292846955]","[39.57035428215915, 1.3509312938101192]","[39.56724874299915, 1.350492658335543]","[39.564143203839144, 1.3500540228609668]","[39.56103766467914, 1.3496153873863905]","[39.55793212551914, 1.3491767519118143]","[39.554826586359134, 1.348738116437238]","[39.55172104719913, 1.3482994809626618]","[39.54861550803913, 1.3478608454880856]","[39.545509968879124, 1.3474222100135094]","[39.54240442971912, 1.3469835745389331]","[39.53929889055912, 1.346544939064357]","[39.53619335139911, 1.3461063035897807]","[39.53308781223911, 1.3456676681152044]","[39.529982273079106, 1.3452290326406282]"
1,28,10,47.0,100.0,1.934728501
"(28, 0)","(0, 41)","(41, 0)","(0, 41)","(41, 0)","(0, 41)","(41, 3)","(3, 41)","(41, 8)","(8, 49)","(49, 8)","(8, 49)","(49, 8)","(8, 49)","(49, 8)","(8, 49)","(49, 8)","(8, 49)","(49, 8)","(8, 41)","(41, 24)","(24, 10)"
"[61.62819239641561, 1.7795386813902438]","[66.22453560862542, 1.7300411236451458]","[70.82087882083522, 1.6805435659000478]","[75.41722203304502, 1.6310460081549498]","[80.01356524525482, 1.5815484504098518]","[84.60990845746463, 1.5320508926647538]","[84.17057111342463, 1.4448807847203093]","[83.73123376938463, 1.3577106767758649]","[89.57940097052463, 1.2950159169008648]","[92.2473970511513, 1.2658893221341982]","[94.91539313177796, 1.2367627273675317]","[97.58338921240463, 1.207636132600865]","[100.0, 1.1785095378341985]","[100.0, 1.149382943067532]","[100.0, 1.1202563483008654]","[100.0, 1.0911297535341988]","[100.0, 1.0620031587675323]","[100.0, 1.0328765640008657]","[100.0, 1.0037499692341991]","[100.0, 0.9410552093591992]","[98.76052791958, 0.7884108644798888]","[96.02319807398, 0.3337049100612842]"
