0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.70064184751428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.583740368999994,0,0,0,0,0,0,0,0,0,0,0,0,0,55.659814058495236,31.9909073776,31.9909073776,39.7789332637551,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,29.285451792399996,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,72.84883122446033,31.9909073776,31.9909073776,31.9909073776,31.9909073776,29.8135164736,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,31.9909073776,40.3323680805149,31.9909073776,31.9909073776,72.84883122446033,0,0,0,0,0,0,0,0,0,0,0,0,0,54.494349570163095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.86530029466765,68.38928301870666,0,53.00591780356247,0,94.7113516516,0,0,64.05902568484163,54.15089003196081,74.71930458127223,92.7229319752,74.81376663130888,85.96342459592218,89.71139133404657,89.71139133404657,53.96227227266879,0,94.57251368970253,97.0,97.0,78.79004389053809,60.75491792658735,30.897359875600003,72.92825123268645,97.0,97.0,97.0,31.886772637480004,97.0,97.0,75.09313781290771,0,84.8613367705099,0,0,97.0,0,0,0,97.0,0,0,0,97.0,0,0,0,34.18509143519384,84.07584479818496,0,0,0,97.0,97.0,93.44943268746235,88.36189300801841,75.544328560057,69.30263500545091,94.5787069096,93.10010546352608,91.70607802085233,73.89673678766495,0,0,0,0,32.51134894563509,79.39385645997778,97.0,97.0,97.0,0,0,94.5787069096,90.38058967727132,0,76.40116848463025,43.973796622754286,73.71009273467766,74.26187871011766,84.9649792175515,94.0207457674,73.824433708177,0,82.68097469551371,80.76117175910828,81.59679193144865,72.95812730680841,0,81.15741229015195,0,92.19651892998826,82.90285748776864,0,0,0,0,0,94.4993017276,81.36598468009714,73.98515782590613,0,82.11895894098026,82.90285748776864,83.90522340356416,0,0,83.52313439112008,71.11813252571596,91.28281167075028,89.86855345782803,80.25804557579339,78.20211392726672,78.38821227618988,85.26119283689728,80.22361962930906,0,86.93801606513689,73.70116761224247,73.70116761224247,0,0,0,0,0,0,94.4993017276,76.70126168343766,94.4993017276,85.99492312565728,86.6149081120947,94.5787069096,0,94.4993017276,0,35.21042624392082,0,0,0,0,94.4993017276,93.22777806784228,0,0,0,84.95954980137809,82.90285748776864,50.52715091183359,93.9021503316151,97.0,87.4087634508511,0,90.77964071934706,0,0,50.19406720065531,79.41193446020434,0,45.528095984010235,80.19720747380009,25.848965361039998,90.69220255854161,87.31900369315407,0,74.72449081176477,92.52295695902808,92.79152388074807,0,26.478378148,0,0,0,82.90285748776864,80.30237843176863,0,94.4993017276,0,83.18296770799799,79.98910205110776,78.02534225093446,0,78.02534225093446,66.84254712711484,77.49405717746046,73.00330932386045,0,87.31900369315407,88.4879261914934,73.4129663244649,0,82.90285748776864,0,94.4993017276,82.90285748776864,78.02534225093446,78.02534225093446,57.55347249359011,57.55347249359011,57.55347249359011,0,57.55347249359011,57.55347249359011,57.55347249359011,71.33011222429684,76.63351319187285,77.70573478306984,42.86265223696001,52.49881594546423,0,0,84.51265171866359,75.57189181745018,68.73168080871484,66.28021406782855,93.13155572029704,85.20246020092303,85.20246020092303,97.0,60.3657734628094,0,86.72920136540894,0,69.36053740527021,0,57.55347249359011,0,47.964795729432275,62.80155630180676,0,0,81.67599242453964,79.58715443580795,0,0,68.95172877235731,77.49405717746046,56.47024026384476,82.90285748776864,79.52468125841925,66.08266959870703,80.62377366651646,85.1322267321115,86.01555111915373,85.1322267321115,83.98842040403407,80.62377366651646,44.86852436382069,52.58136221169762,52.58136221169762,52.58136221169762,86.57457917682513,0,82.30707706000298,54.83354157439021,83.27211136579396,82.90285748776864,0,81.67599242453964,87.31900369315407,0,72.49153623771964,63.35502693101651,81.51380089124555,84.51265171866359,64.33855563146436,76.25857139042785,81.95126513637766,79.67620879346745,0,87.02121874492707,90.55175801701215,72.83751189667862,0,0,79.6347642773538,0,0,0,81.95126513637766,0,80.20646802407447,97.0,0,42.770659897020685,57.194637971750105,62.432035306675346,76.4465432231188,78.85481459392986,0,83.36841706126069,0,62.432035306675346,62.432035306675346,62.432035306675346,65.65830736743227,84.58588938746534,90.85867847961586,0,67.84508432847484,0,0,80.52849772914828,76.59788576003845,0,0,0,79.8298309989223,87.85551113582186,74.33023064629249,71.64683535463256,0,0,44.42272080427122,44.42272080427122,94.7631559072,97.0,79.49545360934476,0,81.67599242453964,84.58588938746534,59.89431766514003,66.85005215432983,91.07885912215887,82.84208694763639,49.3232289635243,63.47277168789143,63.47277168789143,79.51700108094151,81.32300456992505,64.36537153244504,62.90906271385335,58.35956865882275,81.0005967780189,0,82.09830403269727,86.31544938508746,39.429523619298465,46.04387805109882,43.814617622298826,0,44.55376941525424,0,0,0,72.35591739796845,36.58306256938491,38.54443535235535,42.96200748567535,52.29654381732869,0,0,0,81.23265074766144,0,0,88.13196022692611,62.94147740866448,76.59796229519847,97.0,78.37843484619889,54.31158757948982,81.68011761730898,89.29794262240323,51.34452724616936,0,79.81297097724425,0,0,0,60.101241425123646,54.69989587929847,73.13687436175215,62.238680588572535,74.21111891103928,92.35410077560213,94.49612164314264,93.23526519146867,0,83.43365177239659,94.7631559072,87.41301443421514,89.79921743670037,82.38952649964426,82.30715900329837,57.24281921659007,65.17942857420888,0,84.40083858909338,72.46341891678024,92.91982199649841,87.31900369315407,92.75545741241193,0,70.2918629254799,97.0,0,94.2166552552,94.14997558828,75.6549610835901,0,83.99106777215977,91.48436601148113,76.29716089981142,85.08366390072266,62.88539208487429,75.6549610835901,57.55347249359011,57.55347249359011,70.5673080295507,0,60.41633050582856,24.781912301200002,88.92124218702472,88.79590398186471,72.65182737487433,85.29646728860334,70.28951308293416,36.80150062215535,0,42.0112863138607,0,65.80549166317692,91.60363609606384,76.42989354255796,97.0,76.62109233936354,95.51868634923773,93.96926679671247,82.81427609097993,0,24.893692972960004,90.96965386675926,90.96965386675926,90.96965386675926,90.96965386675926,0,31.9909073776,0,73.52061464876031,0,78.19674069940427,0,94.7631559072,94.4993017276,94.2166552552,87.5259200025074,77.66781795058984,90.96965386675926,86.04017667324945,76.02306206686984,53.63951528935022,53.63951528935022,69.75381413290019,0,85.51201468729471,64.02079969921748,0,0,70.54767775283536,74.17661413757808,86.02296196762089,38.11590469590122,83.9917649935149,87.03871961690864,78.85321410735646,71.59843749251951,0,0,85.83141649656906,90.96965386675926,85.96237056444944,77.01614777698957,76.74651523102983,76.74651523102983,76.74651523102983,76.74651523102983,60.47779307829143,67.92160501293476,82.37317792383323,0,0,75.29777330052355,87.15499417525925,0,89.87809971931952,0,0,0,85.90287494062348,93.35037986466959,77.38383783832737,80.50455486315944,0,0,74.03807782319845,53.41312796743921,90.96965386675926,64.19634777719348,94.7631559072,91.11043605489947,82.6690486338788,80.53795427441965,94.726269529,0,43.461330361505006,0,0,94.7631559072,79.81925396566322,0,90.28582095248906,0,82.10454134874983,90.90995961307927,90.96965386675926,87.81319728235965,94.4993017276,94.4993017276,74.89526717158982,90.96965386675926,44.35581967317333,83.6261605542788,0,81.01922167747881,73.66774144971797,89.25188630081837,84.32072986359272,75.23316587997935,74.32691391084572,41.01201062142069,93.56458024569129,65.65103948280762,84.23836236724682,93.20305893938863,86.02665881250648,93.56458024569129,0,79.98910205110776,24.609642333640004,94.7631559072,65.65103948280762,65.65103948280762,65.65103948280762,63.757909336327614,0,75.12272433540355,0,92.15565519017689,82.46690121285934,97.0,91.07885912215887,89.43809760055888,76.80174418522984,92.37909293197349,97.0,94.7631559072,61.879021390758496,86.86030415881308,78.69784516796928,89.94082097203888,64.63822919318436,84.51265171866359,70.17336729086863,80.97339774711367,80.97339774711367,94.0173032488,0,0,76.62109233936354,0,70.12461103611965,0,93.35037986466959,92.36675009861342,90.96965386675926,0,90.96965386675926,76.74651523102983,55.39341841809389,92.22720025712545,93.52566468024037,0,94.4993017276,69.10518879512756,64.63843211912983,97.0,0,82.24532353689004,84.05671842244998,84.38170265782855,81.43539078494283,0,90.96965386675926,82.06343809730778,85.20246020092303,94.49612164314264,94.4993017276,88.34354777635657,0,73.01661623323402,74.26478755576397,88.83849628410786,76.93942044652196,72.59453803404396,76.43410239202984,92.4900126916,0,76.33394043310983,97.0,43.69835274151428,77.57121146638983,94.1610919096,0,90.96965386675926,94.2166552552,94.4993017276,0,94.7631559072,93.54858716247999,94.4993017276,56.589525088919984,0,96.64557817528,79.98910205110776,79.98910205110776,84.60235625662511,77.12374498796963,82.16758474084997,84.05671842244998,89.31117985133837,79.98910205110776,90.96965386675926,94.2166552552,81.51456529637964,89.31117985133837,86.06701443230317,0,0,37.27427396226907,75.25440182662983,76.70840934658983,44.09446593427123,63.18241122212835,0,0,94.7631559072,94.7631559072,94.7631559072,86.04017667324945,90.96965386675926,94.7631559072,47.51754281143122,0,0,0,0,0,97.0,85.91761060152945,90.96965386675926,85.84303183692944,90.96965386675926,75.31281499186984,0,68.83640674208468,81.67599242453964,81.67599242453964,86.04017667324945,0,94.4993017276,79.95347338625965,74.31606621982982,94.7631559072,94.5382661044,92.37909293197349,90.96965386675926,0,81.67599242453964,81.67599242453964,81.67599242453964,94.7631559072,92.5741630792,86.04017667324945,81.78519767993926,0,94.7631559072,74.17831495728355,74.50020977448355,0,0,94.7631559072,91.02205042590583,86.60703245849423,94.7631559072,0,97.0,0,81.48497032286487,85.76256755670742,93.16696032627999,94.05397732425013,0,86.95497840239936,94.7631559072,94.7631559072,94.7631559072,86.95497840239936,42.27551887351429,89.7912868080988,0,88.76831743787346,68.9403254099879,58.37898253817416,91.0090407959365,85.67986655089402,90.96965386675926,90.96965386675926,77.64437824294983,94.5787069096,90.96965386675926,75.84005986318984,89.31117985133837,81.67599242453964,86.04017667324945,80.57335613202761,94.63602565780607,0,0,94.17184192162526,94.7631559072,94.7631559072,94.7631559072,93.4451223856,94.7631559072,94.7631559072,94.4993017276,81.67599242453964,81.67599242453964,76.74651523102983,94.7631559072,86.95497840239936,76.17639207190983,77.70573478306984,94.7631559072,94.7631559072,94.7631559072,0,80.14320172245979,84.51230083023908,94.2166552552,0,0,65.63779277081333,94.7631559072,94.7631559072,94.7631559072,94.7631559072,94.7631559072,94.4993017276,94.4993017276,0,90.96965386675926,86.04017667324945,94.7631559072,97.0,0,71.94275893323535,62.731464987361626,79.99115497859638,0,0,0,72.65630611087859,0,94.14480168687821,77.66781795058984,90.96965386675926,0,94.7631559072,0,92.22720025712545,94.47575671924,76.27842465802983,94.7631559072,94.7631559072,94.7631559072,92.22720025712545,77.81850180686455,81.67599242453964,90.96965386675926,73.29910664116007,94.7631559072,76.60872741202984,81.67599242453964,79.91124591977965,94.7631559072,83.07106952478983,0,94.7631559072,94.7631559072,43.71552828862979,66.02408860510855,66.02408860510855,71.59492275665941,61.686267360228555,86.95497840239936,75.67063656466983,76.80174418522984,83.75011135596945,94.0173032488,94.72815241480001,75.46659595822985,90.00433983235925,86.95497840239936,86.95497840239936,86.95497840239936,86.23366304435937,86.83142190239937,0,91.64385395631236,0,91.87118835930393,89.45630451570878,89.46205403130878,94.4993017276,85.23138732215932,94.4993017276,94.4993017276,94.9909073776,84.38299021024487,94.7631559072,86.85434124790201,94.72327206592,94.3043753872,94.7631559072,0,85.31819783986984,94.4993017276,93.94751575216,0,93.8059622724587,90.96965386675926,80.9612045577064,0,64.51771232300983,86.06701443230317,78.74526092336869,78.74526092336869,0,94.7631559072,94.7631559072,94.13884914639999,93.51888731596,94.4993017276,0,90.96965386675926,90.96965386675926,62.40250901036453,92.75211382714606,71.44680118939091,63.72295479101441,63.72295479101441,76.74651523102983,73.01661623323402,0,73.01661623323402,24.20991480448,73.90281635082393,68.47686077335975,79.38567880040927,94.7631559072,73.17452947464353,94.4993017276,94.4993017276,76.60872741202984,73.59069387514982,94.7631559072,94.7631559072,0,76.46461751794983,94.7631559072,90.96965386675926,77.64437824294983,90.96965386675926,64.37749946746855,94.72815241480001,94.7631559072,91.50740804636906,85.73021225445416,0,94.5382661044,94.5382661044,77.51572942354983,76.74651523102983,90.96965386675926,0,55.77971424871428,76.17639207190983,76.61437112350983,94.7631559072,94.7631559072,94.7631559072,75.20945602906983,94.7631559072,94.7631559072,94.7631559072,90.96965386675926,94.4993017276,0,94.7631559072,90.96965386675926,0,84.35177442022984,75.84005986318984,0,94.4993017276,0,78.66897330082286,94.7631559072,97.0,40.73805201579535,67.38930847446294,94.4993017276,94.7631559072,94.7631559072,94.7631559072,83.09782119367794,64.67948359906855,84.36700597847287,0,0,94.5382661044,94.01908660384,94.5382661044,77.57121146638983,97.0,94.6101853144,94.5382661044,94.5382661044,94.5382661044,90.78376230043925,77.55965136702018,85.14618863171937,86.95497840239936,87.62989864319212,67.27998104193333,0,0,94.72815241480001,94.7631559072,94.5382661044,76.90596689398984,94.5382661044,77.57121146638983,94.4993017276,92.72821458538849,29.188621853439997,94.2166552552,93.69540527608,92.72821458538849,94.5382661044,94.5382661044,0,94.5382661044,90.96965386675926,75.20399812546984,80.4900434464108,94.5382661044,92.35785894780125,61.7464768345055,93.74377711876001,94.6504226692,50.25991450037954,55.27750162052632,75.59717677210983,89.44649891359926,93.05396540854143,0,94.4993017276,93.64543586244946,92.72821458538849,69.10058683523548,94.5382661044,92.2922064436,76.74651523102983,76.74651523102983,0,0,93.76609143600542,94.7631559072,94.5382661044,92.43073299588127,94.5382661044,92.75060630044,90.96965386675926,78.09196798558776,94.4993017276,91.07885912215887,90.96965386675926,94.5382661044,0,94.5382661044,94.5382661044,94.5382661044,94.5382661044,94.5382661044,94.7631559072,0,77.46952846055751,85.97943040189402,85.97943040189402,94.7631559072,78.50617678994095,94.7631559072,0,94.7631559072,94.7631559072,94.7631559072,94.7631559072,76.62109233936354,94.7631559072,65.37139100191634,94.7631559072,94.7631559072,87.04578891985963,94.4993017276,94.9418922328,94.5382661044,94.5382661044,94.5382661044,0,0,0,90.79426591642849,92.85435929004126,94.5382661044,72.86790166534983,0,94.0173032488,94.5382661044,94.5382661044,0,51.66850350025097,94.5382661044,94.5382661044,89.72404660580149,94.5382661044,92.88077122132,0,74.61735324886982,94.4993017276,94.9909073776,94.61823777204319,0,86.95497840239936,97.0,0,0,90.4618668555283,94.5382661044,94.5382661044,94.5382661044,0,0,94.5382661044,0,0,76.67940334774984,94.4993017276,84.76938882204945,74.14603617502982,94.4993017276,93.94751575216,0,97.0,94.7631559072,93.50394004380074,56.731338400030225,94.7631559072,94.4993017276,94.5382661044,93.7679054092,94.5382661044,0,94.5382661044,77.71412252444588,94.5382661044,91.7340625291174,64.62646393020677,94.5382661044,82.91226044016676,94.5382661044,94.5382661044,94.7631559072,82.81866269165597,0,88.11659248117358,77.0592685394982,58.809650533606785,94.5382661044,94.5382661044,94.5382661044,93.92910606004001,0,94.5382661044,29.636641058381628,94.5382661044,0,94.5382661044,85.52179302339619,0,95.11978787253457,97.0,94.7631559072,94.7631559072,94.7631559072,0,93.35065832296,94.4993017276,94.4993017276,94.4993017276,94.17854937076,94.5382661044,94.2166552552,0,94.2166552552,94.0173032488,94.01999990884,94.5382661044,94.5382661044,94.5382661044,89.08052018515926,94.5382661044,92.88077122132,94.5382661044,94.5382661044,94.4993017276,94.4993017276,93.35525331843999,94.2166552552,0,0,94.2166552552,94.5382661044,94.5382661044,84.25913658610855,0,93.68721912808,94.5382661044,94.5382661044,0,0,94.2166552552,93.05953214784127,97.0,94.5382661044,94.5382661044,94.5382661044,94.5787069096,0,94.40949296608,97.0,66.71805078338697,94.07273476156,81.80796506122981,86.04017667324945,94.5382661044,94.3043753872,97.0,84.78423144109402,93.44870551717274,91.73560191109274,85.93200903217402,94.6101853144,97.0,0,94.5382661044,94.0173032488,75.45964965946985,94.0173032488,94.5382661044,0,94.5382661044,94.5382661044,94.9909073776,94.9909073776,76.35918323888588,97.0,0,94.4993017276,94.42024094416,0,86.76401062751937,0,0,86.95497840239936,94.0173032488,94.0173032488,0,94.0173032488,94.6101853144,0,84.48400662793402,85.14060491365402,94.72815241480001,0,85.92941036917404,45.32450072917334,94.2166552552,94.2166552552,94.0173032488,92.92878325311999,0,94.2166552552,94.2166552552,94.2166552552,97.0,94.7631559072,94.7631559072,94.7631559072,90.41786789131926,94.9909073776,0,46.64294964595428,94.9909073776,94.9909073776,94.9909073776,66.17546223574857,94.6101853144,94.9909073776,94.9909073776,0,93.7679054092,93.7679054092,93.64392484324,94.4993017276,94.4993017276,0,97.0,0,94.9909073776,93.3258818241581,0,97.0,84.08112662484945,80.15283747137964,0,94.5382661044,94.5382661044,83.05621588291626,94.2166552552,94.2166552552,65.41708512780761,0,94.3043753872,94.7631559072,94.9909073776,59.46752770227535,94.9909073776,94.9909073776,94.9909073776,94.9909073776,94.9909073776,0,0,94.5382661044,94.2166552552,0,94.4993017276,94.1610919096,45.309753790994286,82.29110753301403,93.50629349485276,89.7912868080988,94.0173032488,94.0173032488,53.955506238209445,94.09408918348,0,94.7631559072,94.0173032488,94.0173032488,94.0173032488,95.88152570411415,94.7631559072,94.7631559072,94.2166552552,0,94.14954337192,94.0173032488,94.1610919096,94.1610919096,44.08177857631428,0,0,85.02105850091937,93.33550040588307,94.9909073776,94.4993017276,97.0,94.9909073776,94.9909073776,94.9909073776,94.9909073776,94.9909073776,94.9909073776,97.0,91.60363212910383,82.05027174820717,94.5787069096,94.3095603436,94.2166552552,75.10597301746982,75.10597301746982,76.03450834114983,75.10597301746982,93.36481555236125,94.5382661044,94.5382661044,81.44652927178285,94.5382661044,97.0,84.35177442022984,94.5382661044,90.6203201745606,94.9909073776,94.9909073776,94.9909073776,94.9909073776,94.9909073776,0,93.444209188,0,0,94.1610919096,0,97.0,94.9909073776,94.9909073776,0,94.9909073776,85.93144128197683,0,0,97.0,94.5382661044,94.02897638175999,0,75.40350860926984,94.9909073776,31.9909073776,94.9909073776,24.8591332216,94.9909073776,94.9909073776,94.7631559072,94.7631559072,94.0173032488,93.00143074959999,93.00143074959999,93.00143074959999,94.0173032488,77.51572942354983,94.5382661044,94.5382661044,94.5382661044,94.5382661044,94.24566315807999,94.5382661044,94.9909073776,97.0,76.67983556410984,97.0,94.9909073776,75.94193046550983,76.13406013138983,94.7631559072,93.00143074959999,92.47386680268127,94.5382661044,94.7113516516,94.5382661044,94.5382661044,94.5382661044,94.9909073776,89.9491207487238,94.9909073776,94.9909073776,94.9909073776,86.74532740422742,97.0,94.09408918348,87.76122320430741,64.75546537208571,0,87.76122320430741,94.5382661044,94.5382661044,54.47519091484,94.224501928,0,94.2166552552,93.91289430208316,90.2982089060083,45.38734675929334,93.28934454748001,89.03003342852762,70.6871911516574,92.709119960939,0,94.5787069096,94.5787069096,86.76401062751937,94.5787069096,87.76122320430741,30.78900916824,94.5787069096,94.5787069096,94.5332027752,94.5787069096,97.0,94.5787069096,86.76401062751937,94.9909073776,31.9909073776,94.5382661044,94.5382661044,94.5382661044,94.2166552552,84.36832393649095,93.7679054092,94.7631559072,94.7631559072,94.7631559072,75.20399812546984,94.7631559072,94.5382661044,0,92.90767067044,58.721891641168746,76.61437112350983,94.5382661044,65.17239366483216,97.0,94.2166552552,94.2166552552,0,93.69540527608,0,0,93.0903772192,94.2166552552,94.2166552552,94.5382661044,92.51053731328,94.5787069096,87.76122320430741,87.76122320430741,86.76401062751937,94.5787069096,91.33631253936959,0,83.01304772278854,94.9909073776,94.9909073776,0,92.709119960939,75.57467200558985,94.07075900956,94.07075900956,77.51572942354983,94.2166552552,92.2922064436,48.877506615939,0,94.2166552552,93.60420015556,37.44706326921819,94.5382661044,94.2166552552,0,94.2166552552,94.2166552552,94.5787069096,94.5787069096,94.5382661044,94.5787069096,0,94.7631559072,94.2166552552,94.01999990884,75.94193046550983,93.4451223856,93.00143074959999,93.00143074959999,94.7631559072,94.7631559072,94.7631559072,77.64437824294983,94.7631559072,94.2166552552,94.2166552552,94.0173032488,94.2166552552,94.2166552552,92.7229319752,75.77144100682983,0,94.5382661044,94.5382661044,94.5382661044,92.72570417230848,92.72570417230848,75.93899550994983,94.5382661044,94.7631559072,0,93.8582593456,94.5787069096,94.3095603436,97.0,93.50755205596,94.5787069096,90.66824660507919,77.29696724890019,94.5382661044,48.30574525471428,94.2166552552,94.2166552552,94.0173032488,93.81061121607999,94.0173032488,94.0173032488,78.59380263787516,79.17827309694131,94.5787069096,94.5382661044,97.0,94.5787069096,92.72821458538849,94.5787069096,94.2166552552,0,92.70332022934848,90.8570920556083,92.43388945997899,94.5787069096,77.64437824294983,93.80902240492,74.78746518262983,94.5787069096,94.5787069096,0,94.2166552552,94.0173032488,94.0173032488,94.0173032488,94.0173032488,0,94.5787069096,94.5787069096,94.5787069096,94.5787069096,94.5787069096,94.14954337192,94.2166552552,94.2166552552,94.0173032488,94.0173032488,0,0,59.0647113529993,94.5382661044,94.2166552552,94.2166552552,84.15649384738855,94.7631559072,94.7631559072,97.0,94.7631559072,94.7631559072,94.0173032488,93.05263973859999,92.85691707628,94.0173032488,0,94.2166552552,94.5382661044,94.5382661044,94.5382661044,93.00143074959999,91.4274155279683,94.01999990884,94.5382661044,44.84867723287428,94.2166552552,75.15171092482983,94.2166552552,94.01039210404,86.95497840239936,42.903394667114284,76.16715172738982,82.84464345586855,90.65861807329263,94.7631559072,94.9909073776,92.72821458538849,92.72821458538849,92.72570417230848,94.5382661044,0,94.2166552552,42.42505868130526,81.26744715053964,94.2166552552,46.64294964595428,97.0,94.5787069096,92.12110144858849,94.5787069096,93.32669955636548,94.5787069096,92.72821458538849,94.5382661044,69.01423768922285,94.6101853144,42.20221590871428,77.70573478306984,91.3631802416285,92.69553850102848,87.42850054374956,92.72821458538849,92.72821458538849,92.72570417230848,92.72821458538849,83.07106952478983,94.5382661044,94.5382661044,94.5787069096,94.2166552552,93.83789780272001,0,94.2166552552,94.2166552552,94.2166552552,43.240132790345264,94.5382661044,71.59491389662857,94.5382661044,94.2166552552,94.01999990884,94.7631559072,0,0,83.07106952478983,39.75373797441818,91.2287763967085,93.09577227036125,94.5787069096,94.08352523511999,94.2166552552,93.40569219136,94.5382661044,94.9909073776,93.7679054092,81.1817131048627,94.9909073776,94.9909073776,97.0,74.01519689782982,84.99726380283619,94.1610919096,92.31944705121883,94.5787069096,94.2166552552,94.9909073776,94.9909073776,93.7679054092,89.7016725614392,82.10454134874983,94.9909073776,42.092182357514275,94.0173032488,94.0173032488,94.0173032488,83.07106952478983,0,94.5787069096,93.71655402796,76.80174418522984,94.08352523511999,79.96715460377962,92.14795711018849,92.14795711018849,0,94.5787069096,94.5787069096,94.9909073776,94.2166552552,92.43368193826848,94.763377342,0,94.07075900956,94.224501928,94.18466800864,94.5382661044,91.3631802416285,0,93.00143074959999,94.5382661044,0,92.72570417230848,92.72570417230848,92.72570417230848,93.00143074959999,92.09232064270849,94.2166552552,94.5787069096,94.5787069096,94.5787069096,93.8582593456,94.69238764,92.72570417230848,0,97.0,92.72821458538849,92.72570417230848,93.06731679628,94.2166552552,92.72821458538849,88.07177711528041,94.5787069096,94.2166552552,75.94193046550983,94.2166552552,92.72570417230848,97.0,85.13954451518258,90.49895415658848,92.34407655898848,94.0173032488,94.9909073776,94.9909073776,37.70277741375535,94.9909073776,97.0,86.63340819152317,94.5382661044,31.9909073776,91.3631802416285,0,0,91.09511505262847,94.0173032488,0,94.07075900956,94.5787069096,0,94.5787069096,94.5787069096,94.5787069096,76.80174418522984,94.5787069096,94.5787069096,94.5787069096,94.07075900956,42.99157259957143,94.5787069096,94.5787069096
